,mental_common_z,mental_common_z,mental_common_z,cls_mean_max_education,cls_mean_max_education,cls_mean_max_education,academic_pressure_z,academic_pressure_z,academic_pressure_z,parent_investment_z,parent_investment_z,parent_investment_z,tscore,tscore,tscore,gender,gender,gender
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
ses_tercile,,,,,,,,,,,,,,,,,,
0.0,0.06721258589598059,0.9455167283101047,7387,9.607449512255265,1.2127991894826875,7387,0.15793549918404465,1.0042258769826624,7346,0.06837020008211821,0.9722288476392741,7377,224.3616415414645,71.51713669521,7164,0.5025506686888184,0.5000279656588011,7253
1.0,-0.028098406655275705,0.9954675931072585,5480,10.59934666629317,1.5662589202693151,5480,0.09806976137837109,0.9951097442301211,5446,0.05916509988024468,0.9816501671041366,5475,234.54085274229902,71.8982289022491,5324,0.5294444444444445,0.499178494109983,5400
2.0,-0.05576772465852062,1.0612119434075906,6162,12.522156515908073,1.727884890921297,6162,-0.05575102802021537,1.0019484450877163,6132,-0.01409014851825571,1.0028084097175214,6156,268.6578654482515,69.51278025708507,6020,0.5022069641981364,0.5000360036061817,6117
